Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 02/19  07:00:00,175835205.54878676,42614426.977032974,0.0,42614426.977032974,4209193.726011589,1166101.593340267,175835205.54878676,25348681.173234787,220665233.71788746,0.0,0.0
 02/19  08:00:00,169907332.67342576,42708127.61095171,0.0,42708127.61095171,4274941.368679642,1176572.8858894445,169907332.67342576,25424900.10845202,211970174.2309608,0.0,0.0
 02/19  09:00:00,156332570.3594815,36940360.02656061,0.0,36940360.02656061,3865497.308284608,1066438.9463448278,156332570.3594815,24905322.10851237,191878377.0011478,0.0,0.0
 02/19  10:00:00,137199464.28226572,27100757.915987942,0.0,27100757.915987942,3123870.367099808,869786.4953653798,137199464.28226572,23967042.716348115,160757167.89888325,0.0,0.0
 02/19  11:00:00,115930101.30459182,18472674.85539313,0.0,18472674.85539313,2393228.958175543,671632.7124242277,115930101.30459182,23038247.524482697,130150689.52973565,0.0,0.0
 02/19  12:00:00,100001434.35409983,13649041.530085385,0.0,13649041.530085385,1856519.3409719234,526728.0483372171,100001434.35409983,22356633.24319207,107946359.2630594,0.0,0.0
 02/19  13:00:00,89150520.42184544,8926914.46824738,0.0,8926914.46824738,1181047.7398783616,356558.03197127726,89150520.42184544,21510991.62573257,83620265.65559635,0.0,0.0
 02/19  14:00:00,88109618.47778466,7738283.073127113,0.0,7738283.073127113,967404.6162578005,304965.21961883595,88109618.47778466,21245755.689759567,84575900.40139046,0.0,0.0
 02/19  15:00:00,91019409.36416027,7753176.726862391,0.0,7753176.726862391,933240.4553859899,299571.46833623265,91019409.36416027,21206197.777605154,91373926.30924611,0.0,0.0
 02/19  16:00:00,95866855.10158151,9284837.839860499,0.0,9284837.839860499,1189980.0486275842,364184.2418060331,95866855.10158151,21527550.14431655,111783997.69147833,0.0,0.0
 02/19  17:00:00,98730561.46933618,12757322.47219464,0.0,12757322.47219464,1734185.139974528,496560.4696657559,98730561.46933618,22204131.46352322,129380577.8447841,0.0,0.0
 02/19  18:00:00,97504540.30585854,17195703.625547744,0.0,17195703.625547744,2274953.899983277,626011.66506898,97504540.30585854,22874351.41893519,128328395.33359104,0.0,0.0
 02/19  19:00:00,92191246.4327656,18167819.284142468,0.0,18167819.284142468,2421098.6133208494,658440.4953004664,92191246.4327656,23052924.962504245,115691206.49220125,0.0,0.0
 02/19  20:00:00,85875489.29429509,19484092.13455312,0.0,19484092.13455312,2569371.2561042523,689474.7246070268,85875489.29429509,23232231.83459421,109250415.94095477,0.0,0.0
 02/19  21:00:00,80527180.76555921,18126928.627863016,0.0,18126928.627863016,2447729.8398134275,656014.6837673935,80527180.76555921,23077130.377463747,98452556.965486,0.0,0.0
 02/19  22:00:00,77984085.22553003,17599612.089777544,0.0,17599612.089777544,2404487.381237581,643577.0925826617,77984085.22553003,23021450.32770317,95835127.54286335,0.0,0.0
 02/19  23:00:00,78482531.56428388,18608109.646300286,0.0,18608109.646300286,2524683.7724783174,672944.6658630931,78482531.56428388,23171014.29222434,97591321.55486022,0.0,0.0
 02/19  24:00:00,80238842.7061503,19989256.8860573,0.0,19989256.8860573,2666781.9525561635,708684.0143640002,80238842.7061503,23348851.82080309,100353454.0149781,0.0,0.0
 02/20  01:00:00,82060781.11466055,21446124.23317215,0.0,21446124.23317215,2825631.51878426,748351.3384249259,82060781.11466055,23547368.711092114,103811877.92398815,0.0,0.0
 02/20  02:00:00,83077408.42019166,22842406.19280245,0.0,22842406.19280245,3000304.728559743,790924.095696975,83077408.42019166,23764614.67813965,106358556.77916919,0.0,0.0
 02/20  03:00:00,83518401.24491148,24205705.99448632,0.0,24205705.99448632,3139266.3766578026,824573.0546664707,83518401.24491148,23937225.285207205,107886234.53330012,0.0,0.0
 02/20  04:00:00,83894910.88870634,25478949.054894056,0.0,25478949.054894056,3307619.5425172113,864978.2370600277,83894910.88870634,24145983.633460168,109852854.34868099,0.0,0.0
 02/20  05:00:00,83256793.72035576,26260633.103148147,0.0,26260633.103148147,3438108.791666705,895370.9367035734,83256793.72035576,24306865.58225321,109853188.91039197,0.0,0.0
 02/20  06:00:00,81973578.97997367,26770057.735949807,0.0,26770057.735949807,3522707.085222716,914295.199393773,81973578.97997367,24410388.13849942,108819935.47447477,0.0,0.0
 02/20  07:00:00,81584214.69331864,27614897.105514355,0.0,27614897.105514355,3622126.440428205,937574.470001623,81584214.69331864,45332743.84354604,108968506.8324177,0.0,0.0
 02/20  08:00:00,73913386.98108807,7103505.337882983,0.0,7103505.337882983,645754.7485450152,227053.254148067,73913386.98108807,498545159.7121331,41317296.034186,0.0,0.0
 02/20  09:00:00,308018160.877701,227972456.78101456,0.0,227972456.78101456,66517555.56262095,2570989.3848960153,308018160.877701,569155806.6296313,529872360.0439074,0.0,0.0
 02/20  10:00:00,175743146.69207627,80498707.16221164,296.87499900156644,80498707.16221164,58252576.942398176,4443293.0674848715,175743146.69207627,575092306.3497479,239607293.2287284,0.0,244138.02586992976
 02/20  11:00:00,148239507.93717468,37430940.66133908,6984.657095908858,37430940.66133908,57255416.28687301,21964680.200605854,148239507.93717468,594057696.4260997,170605885.8486747,0.0,1462335.0787486837
 02/20  12:00:00,131362369.8374343,14869901.711558357,50660.336505214276,14869901.711558357,56275548.52301577,21686088.86465074,131362369.8374343,611203984.4328462,105211281.38121189,0.0,1470388.9889306326
 02/20  13:00:00,125607998.52762912,7839575.57497462,68817.98751888075,7839575.57497462,56068591.11950122,21622544.333553396,125607998.52762912,610933482.4982344,101405892.2847356,0.0,1473835.658994969
 02/20  14:00:00,124010649.8417162,3691326.4627154497,1414360.314479572,3691326.4627154497,56194959.745656386,22238221.969397124,124010649.8417162,611675528.7602333,102836605.24295983,0.0,2116273.616658557
 02/20  15:00:00,122578105.68492243,1971991.404166154,7619375.706990673,1971991.404166154,56743074.5231597,25193605.568881243,122578105.68492243,612784117.1645466,109314410.90284498,0.0,5072856.796411473
 02/20  16:00:00,126587481.53015652,1862908.5161116738,13636940.518108506,1862908.5161116738,57145285.8239692,27638713.466337163,126587481.53015652,589995705.7121487,118125686.29077965,0.0,7509775.992335344
 02/20  17:00:00,133689471.58833435,1948003.6912601858,14429498.98311235,1948003.6912601858,57207964.941176526,28129842.604263023,133689471.58833435,608954261.0738411,131101430.07711829,0.0,7987729.471764643
 02/20  18:00:00,171409058.71047723,3028695.269053887,107216.03885675214,3028695.269053887,56163175.83250633,21685449.099785797,171409058.71047723,575520976.6417322,187696905.9159362,0.0,1471768.580361195
 02/20  19:00:00,176895618.3381139,4597989.401097116,46524.247084004084,4597989.401097116,56294226.74913946,21722842.649742644,176895618.3381139,578084331.0809964,198089582.62715375,0.0,1468559.091626986
 02/20  20:00:00,4229039.244528007,953502.3021627662,0.0,953502.3021627662,86746.64446806544,22669.400008115626,4229039.244528007,367655177.95113367,13868258.08324522,0.0,0.0
 02/20  21:00:00,39836352.71322163,1044188.2838265803,0.0,1044188.2838265803,91626.14678508301,56263.54259397191,39836352.71322163,48105662.54051782,34403916.53285353,0.0,0.0
 02/20  22:00:00,50005525.49577434,1134930.4923181317,0.0,1134930.4923181317,96350.69794366983,66547.96964007436,50005525.49577434,29715924.41216346,42351141.82127705,0.0,0.0
 02/20  23:00:00,55127823.42878927,1212018.4628017931,0.0,1212018.4628017931,100243.55725110526,72028.3971229367,55127823.42878927,27330387.726279546,47796112.4960054,0.0,0.0
 02/20  24:00:00,60349028.30507472,1283413.9986906452,0.0,1283413.9986906452,103770.92413102763,77513.19682420534,60349028.30507472,22549579.947512362,53431597.72745697,0.0,0.0
 02/21  01:00:00,66071502.95497124,1351600.426435092,0.0,1351600.426435092,107078.53662518608,83403.42890524075,66071502.95497124,20163867.81941336,59557830.42446253,0.0,0.0
 02/21  02:00:00,70489205.10475406,1415943.952664533,0.0,1415943.952664533,110162.9987584333,88051.28397569027,70489205.10475406,20171600.136617053,64882244.33126468,0.0,0.0
 02/21  03:00:00,72598380.73506522,1476941.7200808562,0.0,1476941.7200808562,113068.60472081434,90558.96529537185,72598380.73506522,20177013.423899118,68466680.83074833,0.0,0.0
 02/21  04:00:00,73914189.02452159,1533421.9708487717,0.0,1533421.9708487717,115744.28333153807,92300.65317602742,73914189.02452159,20181430.790390495,71116065.17265016,0.0,0.0
 02/21  05:00:00,75564242.8880603,1589354.5698227612,0.0,1589354.5698227612,118365.55091772493,94341.21511249538,75564242.8880603,20186092.61991315,73717705.72679529,0.0,0.0
 02/21  06:00:00,78529720.93671618,1649176.2944513795,0.0,1649176.2944513795,121123.86853512828,97611.54712523933,78529720.93671618,20192121.2695433,77142525.05441113,0.0,0.0
 02/21  07:00:00,81735155.42118458,1710719.0915542827,0.0,1710719.0915542827,123933.03160464676,101111.79572514546,81735155.42118458,40998087.760446005,80687931.59608126,0.0,0.0
 02/21  08:00:00,78165785.89880162,1716856.8611203516,0.0,1716856.8611203516,124188.89716895478,97912.40610575466,78165785.89880162,497894453.0127148,78601859.27568133,0.0,0.0
 02/21  09:00:00,278267665.95801353,72691712.96083272,0.0,72691712.96083272,58148892.15623565,1110439.6771265087,278267665.95801353,559326593.5154766,475380046.82159036,0.0,0.0
 02/21  10:00:00,163997551.9462239,22373553.65667852,68829.52295837345,22373553.65667852,56795492.9579613,17137368.033757154,163997551.9462239,586329297.3315834,174937520.38685715,0.0,1186251.6435774204
 02/21  11:00:00,143516579.18144384,4969326.951984746,1610048.160724131,4969326.951984746,56404139.92000675,22758789.674666356,143516579.18144384,594000529.533294,117310294.07110296,0.0,2550224.7936390424
 02/21  12:00:00,128186911.23916627,1323382.232289489,14568448.965506172,1323382.232289489,57192722.747914165,27841204.06225375,128186911.23916627,618276273.8553478,94343608.9745482,0.0,7714349.032135506
 02/21  13:00:00,122614947.1946946,1012891.4352775762,9306599.23428441,1012891.4352775762,56830476.85590151,25563977.508732684,122614947.1946946,615636801.4098141,101310767.7312943,0.0,5455606.4558078665
 02/21  14:00:00,119757028.74879643,835073.50786918,21154948.96201429,835073.50786918,57697578.72286275,30773551.135803178,119757028.74879643,621713476.9038458,105530515.45868905,0.0,10662451.844417281
 02/21  15:00:00,121632720.69887453,813019.2366695583,67514629.51223153,813019.2366695583,60395480.72143589,51498946.562153414,121632720.69887453,642741864.3560951,112534131.8193689,0.0,31331642.471572105
 02/21  16:00:00,128177943.0396241,760682.3895773316,86112301.17550404,760682.3895773316,61428828.1929932,60436258.85147905,128177943.0396241,627076793.4663146,120521846.06445134,0.0,40231523.594666705
 02/21  17:00:00,138116264.6121996,817270.7157700006,87112520.17361772,817270.7157700006,61499495.07554724,61094058.0135877,138116264.6121996,646210006.6175363,132846922.46110737,0.0,40881733.75598112
 02/21  18:00:00,177123971.3386033,1040588.9500962137,29496926.25642407,1040588.9500962137,57962105.80580939,34683744.979102,177123971.3386033,590318202.4943515,175546080.721601,0.0,14505969.32665216
 02/21  19:00:00,186374451.48411798,1902062.627805305,17427900.9463112,1902062.627805305,57291840.1025265,29596073.792615782,186374451.48411798,586955175.5772566,194620634.82704353,0.0,9399281.944194853
 02/21  20:00:00,3633105.7842786703,309070.38020982203,126948.61798746964,309070.38020982203,58781.14186172559,21582131.917740427,3633105.7842786703,389186674.96625966,8441642.058271393,0.0,1618983.7469645117
 02/21  21:00:00,52964244.21984503,373552.2005437978,96201.95471531653,373552.2005437978,56981.204391261665,21587677.035219222,52964244.21984503,69602431.09074925,45305288.42700835,0.0,1578678.5255794392
 02/21  22:00:00,66280532.646724716,449489.39040139015,72950.00130422573,449489.39040139015,59574.58681864031,21576188.700629704,66280532.646724716,51188789.03202806,57986207.3784007,0.0,1553714.7558088037
 02/21  23:00:00,71387105.49623933,517853.37719445734,48140.67159925421,517853.37719445734,60432.44787631239,21562456.173719175,71387105.49623933,48781004.393501,64549802.53336953,0.0,1534339.7247335785
 02/21  24:00:00,75992009.48169053,580189.6997881953,22296.588765952216,580189.6997881953,59148.822659891615,21535573.02704526,75992009.48169053,43963017.676262274,70462323.12682942,0.0,1502450.4779552375
 02/22  01:00:00,81484458.21301207,645092.9849593571,904.5174475180676,645092.9849593571,56941.499897612426,1873068.447627499,81484458.21301207,21903395.80140804,77217295.320311,0.0,123583.78406032153
 02/22  02:00:00,86130539.19303124,720283.4865652327,0.0,720283.4865652327,64373.20796106958,92583.6125557783,86130539.19303124,20130342.67439978,83449558.08559193,0.0,0.0
 02/22  03:00:00,86965819.81179303,791472.9739218041,0.0,791472.9739218041,70093.0214062163,94522.4039028519,86965819.81179303,20138001.279191997,85850000.78459017,0.0,0.0
 02/22  04:00:00,89763634.70335776,863748.8984250256,0.0,863748.8984250256,75319.18616704301,98150.20549586791,89763634.70335776,20146855.24554584,89426267.15386465,0.0,0.0
 02/22  05:00:00,97883272.58978884,945222.4020387948,0.0,945222.4020387948,80642.9303765166,106641.23506322064,97883272.58978884,20160670.019322667,97400177.81389901,0.0,0.0
 02/22  06:00:00,107706194.02876014,1037600.1069574933,0.0,1037600.1069574933,86261.50195731514,116751.5312302507,107706194.02876014,20176398.887070496,106998110.9878549,0.0,0.0
 02/22  07:00:00,116666674.23443711,1138172.9982969884,0.0,1138172.9982969884,92059.51854818163,126126.1623055206,116666674.23443711,40991228.61396992,116029197.39512333,0.0,0.0
 02/22  08:00:00,119809057.31367865,1196895.0711983421,0.0,1196895.0711983421,95210.62247414702,129658.00303467363,119809057.31367865,497897220.3349489,119587768.29656126,0.0,0.0
 02/22  09:00:00,329277435.6714815,96923891.18268587,233145.85313270573,96923891.18268587,58253404.1747887,1691367.931338712,329277435.6714815,560012033.7882417,570751499.393638,0.0,103600.81634264115
 02/22  10:00:00,217303227.51530164,47578978.99392314,5296090.892042393,47578978.99392314,57276130.27221156,25106214.28445626,217303227.51530164,594778780.8965327,249042749.90040284,0.0,4614674.860214778
 02/22  11:00:00,193035345.97673154,19779034.12093778,20348346.602057695,19779034.12093778,57783007.88529329,30871736.19315142,193035345.97673154,603492344.0170656,166327176.38167536,0.0,10598848.571074244
 02/22  12:00:00,171092164.79852185,5997794.080270847,54879725.71100261,5997794.080270847,59744512.15722053,45823508.00686517,171092164.79852185,638810367.2092656,137257109.68770093,0.0,25614198.80901006
 02/22  13:00:00,155701870.41629428,824114.9324694836,61413561.7831914,824114.9324694836,60330755.93955605,49124113.47705077,155701870.41629428,642697216.4617867,134145327.77399367,0.0,28936322.474200755
 02/22  14:00:00,144058355.8755662,398870.8743510861,94626659.61600122,398870.8743510861,62585236.06995298,63796044.7291359,144058355.8755662,659623627.8442687,130714560.12902293,0.0,43563600.71725383
 02/22  15:00:00,140029000.5674197,319032.5722503977,161123368.43602052,319032.5722503977,66692765.38823155,95591545.62224849,140029000.5674197,693131748.0829856,131059704.22910686,0.0,74548935.3495539
 02/22  16:00:00,146717525.52598792,269868.0458686259,179495596.9983061,269868.0458686259,67863880.65266602,104296016.49064893,146717525.52598792,677371603.5651574,139949290.78860456,0.0,82975223.64114931
 02/22  17:00:00,161829264.89385423,241085.25700685522,178894685.21517295,241085.25700685522,67834006.68702355,104051734.79655121,161829264.89385423,695502195.0119762,156542886.5496286,0.0,82772260.2512101
 02/22  18:00:00,210682220.61010027,3097003.5243982472,58318292.19023137,3097003.5243982472,60078060.63135335,47811703.84555915,210682220.61010027,605562116.1863526,211307005.94050747,0.0,27588196.587907482
 02/22  19:00:00,230544355.7792377,18237303.068368025,29634524.82573785,18237303.068368025,58089080.82466631,35018698.39196482,230544355.7792377,593175040.8987454,252813360.62903938,0.0,14779858.15094817
 02/22  20:00:00,45381323.583735004,302356.150671366,434013.5186919776,302356.150671366,93061.41150987343,21795344.61969742,45381323.583735004,389434167.9378648,44433779.76536219,0.0,1794344.5165093667
 02/22  21:00:00,116521706.82260339,401518.52173443756,364520.67855287634,401518.52173443756,92278.14236822148,21812001.63810042,116521706.82260339,69862052.63160741,107502475.22063637,0.0,1745049.819070164
